cols 128 rows 96
12.9748,-13.6098,-6.8139
12.8766,-13.5697,-7.0753
12.7750,-13.5281,-7.3342
12.6702,-13.4852,-7.5906
12.5623,-13.4408,-7.8444
12.4513,-13.3951,-8.0955
12.3373,-13.3481,-8.3439
12.2205,-13.2997,-8.5895
12.1009,-13.2501,-8.8321
11.9785,-13.1991,-9.0719
11.8536,-13.1470,-9.3086
11.7261,-13.0936,-9.5423
11.5963,-13.0391,-9.7728
11.4641,-12.9835,-10.0003
11.3297,-12.9267,-10.2245
11.1932,-12.8688,-10.4454
11.0547,-12.8099,-10.6631
10.9143,-12.7500,-10.8774
10.7721,-12.6890,-11.0883
10.6282,-12.6271,-11.2959
10.4827,-12.5643,-11.5001
10.3358,-12.5006,-11.7007
10.1874,-12.4361,-11.8979
10.0379,-12.3707,-12.0917
9.8871,-12.3045,-12.2819
9.7354,-12.2376,-12.4685
9.5827,-12.1699,-12.6517
9.4292,-12.1016,-12.8313
9.2751,-12.0326,-13.0073
9.1203,-11.9630,-13.1798
8.9651,-11.8928,-13.3487
8.8095,-11.8221,-13.5141
8.6537,-11.7508,-13.6759
8.4977,-11.6791,-13.8343
8.3417,-11.6069,-13.9891
8.1858,-11.5344,-14.1404
8.0301,-11.4614,-14.2882
7.8746,-11.3882,-14.4326
7.7196,-11.3146,-14.5735
7.5650,-11.2408,-14.7111
7.4110,-11.1667,-14.8452
7.7473,-11.0527,14.7586
7.9041,-11.1258,14.6199
8.0613,-11.1987,14.4777
8.2189,-11.2713,14.3320
8.3768,-11.3435,14.1829
8.5347,-11.4154,14.0302
8.6927,-11.4869,13.8740
8.8507,-11.5579,13.7142
9.0084,-11.6285,13.5509
9.1659,-11.6985,13.3840
9.3230,-11.7680,13.2135
9.4795,-11.8369,13.0394
9.6354,-11.9052,12.8617
9.7905,-11.9729,12.6805
9.9448,-12.0399,12.4956
10.0981,-12.1062,12.3072
10.2503,-12.1717,12.1153
10.4013,-12.2364,11.9198
10.5511,-12.3004,11.7207
10.6993,-12.3634,11.5182
10.8461,-12.4256,11.3122
10.9912,-12.4869,11.1027
11.1346,-12.5472,10.8898
11.2761,-12.6065,10.6735
11.4156,-12.6649,10.4539
11.5531,-12.7222,10.2310
11.6884,-12.7784,10.0047
11.8214,-12.8335,9.7753
11.9520,-12.8875,9.5427
12.0801,-12.9403,9.3069
12.2057,-12.9919,9.0681
12.3286,-13.0423,8.8263
12.4487,-13.0915,8.5815
12.5660,-13.1393,8.3339
12.6803,-13.1859,8.0834
12.7916,-13.2312,7.8301
12.8997,-13.2751,7.5742
13.0047,-13.3176,7.3156
13.1064,-13.3587,7.0546
13.2047,-13.3984,6.7910
13.2995,-13.4367,6.5251
13.3909,-13.4735,6.2569
13.4787,-13.5088,5.9864
13.5628,-13.5426,5.7139
13.6432,-13.5749,5.4393
13.7198,-13.6056,5.1627
13.7926,-13.6348,4.8843
13.8615,-13.6624,4.6042
13.9264,-13.6884,4.3223
13.9874,-13.7128,4.0389
14.0443,-13.7356,3.7541
14.0971,-13.7567,3.4678
14.1457,-13.7762,3.1803
14.1903,-13.7941,2.8917
14.2305,-13.8102,2.6019
14.2666,-13.8247,2.3112
14.2984,-13.8376,2.0197
14.3259,-13.8487,1.7274
14.3490,-13.8581,1.4345
14.3679,-13.8659,1.1411
14.3824,-13.8719,0.8472
14.3926,-13.8762,0.5530
14.3983,-13.8788,0.2586
14.3997,-13.8797,-0.0359
14.3968,-13.8789,-0.3303
14.3895,-13.8764,-0.6247
14.3778,-13.8721,-0.9188
14.3617,-13.8661,-1.2125
14.3414,-13.8585,-1.5058
14.3166,-13.8491,-1.7986
14.2876,-13.8381,-2.0907
14.2543,-13.8253,-2.3820
14.2168,-13.8109,-2.6724
14.1750,-13.7948,-2.9619
14.1290,-13.7770,-3.2502
14.0789,-13.7576,-3.5374
14.0246,-13.7365,-3.8232
13.9663,-13.7138,-4.1077
13.9039,-13.6895,-4.3907
13.8375,-13.6636,-4.6721
13.7672,-13.6361,-4.9518
13.6931,-13.6070,-5.2297
13.6150,-13.5764,-5.5057
13.5333,-13.5442,-5.7797
13.4478,-13.5105,-6.0517
13.3587,-13.4753,-6.3215
13.2661,-13.4386,-6.5891
13.1699,-13.4004,-6.8544
13.0704,-13.3608,-7.1173
12.9675,-13.3198,-7.3777
12.8613,-13.2773,-7.6355
12.7519,-13.2335,-7.8907
12.6395,-13.1884,-8.1432
12.5240,-13.1419,-8.3929
12.4057,-13.0941,-8.6398
12.2844,-13.0450,-8.8837
12.1605,-12.9947,-9.1247
12.0339,-12.9432,-9.3627
11.9047,-12.8905,-9.5976
11.7731,-12.8366,-9.8293
11.6392,-12.7816,-10.0579
11.5030,-12.7255,-10.2832
11.3646,-12.6684,-10.5052
11.2242,-12.6101,-10.7239
11.0819,-12.5509,-10.9392
10.9377,-12.4907,-11.1512
10.7918,-12.4296,-11.3597
10.6443,-12.3675,-11.5648
10.4953,-12.3046,-11.7663
10.3449,-12.2408,-11.9644
10.1933,-12.1761,-12.1589
10.0404,-12.1108,-12.3499
9.8865,-12.0446,-12.5373
9.7317,-11.9778,-12.7212
9.5760,-11.9102,-12.9014
9.4196,-11.8420,-13.0781
9.2627,-11.7732,-13.2512
9.1052,-11.7039,-13.4207
8.9473,-11.6340,-13.5866
8.7892,-11.5636,-13.7489
8.6310,-11.4927,-13.9077
8.4727,-11.4214,-14.0630
8.3144,-11.3496,-14.2146
8.1563,-11.2775,-14.3628
7.9986,-11.2051,-14.5075
7.8412,-11.1324,-14.6487
7.6842,-11.0594,-14.7865
7.5279,-10.9862,-14.9209
7.8664,-10.8679,14.8326
8.0255,-10.9402,14.6936
8.1851,-11.0122,14.5511
8.3450,-11.0839,14.4052
8.5051,-11.1552,14.2557
8.6654,-11.2262,14.1026
8.8257,-11.2968,13.9460
8.9859,-11.3670,13.7857
9.1459,-11.4367,13.6219
9.3056,-11.5058,13.4544
9.4649,-11.5745,13.2833
9.6236,-11.6426,13.1086
9.7817,-11.7100,12.9303
9.9390,-11.7769,12.7484
10.0954,-11.8430,12.5629
10.2508,-11.9085,12.3737
10.4051,-11.9732,12.1809
10.5582,-12.0371,11.9846
10.7100,-12.1002,11.7847
10.8603,-12.1625,11.5813
11.0090,-12.2239,11.3744
11.1561,-12.2844,11.1640
11.3013,-12.3440,10.9501
11.4447,-12.4026,10.7328
11.5861,-12.4602,10.5121
11.7254,-12.5168,10.2881
11.8625,-12.5723,10.0608
11.9972,-12.6267,9.8302
12.1296,-12.6800,9.5964
12.2594,-12.7322,9.3594
12.3866,-12.7831,9.1194
12.5110,-12.8329,8.8763
12.6327,-12.8815,8.6303
12.7515,-12.9287,8.3813
12.8673,-12.9747,8.1295
12.9800,-13.0194,7.8749
13.0896,-13.0628,7.6175
13.1959,-13.1048,7.3576
13.2988,-13.1454,7.0950
13.3984,-13.1846,6.8301
13.4945,-13.2223,6.5626
13.5870,-13.2587,6.2929
13.6759,-13.2935,6.0210
13.7611,-13.3269,5.7468
13.8425,-13.3588,5.4707
13.9201,-13.3891,5.1926
13.9938,-13.4179,4.9126
14.0636,-13.4452,4.6308
14.1293,-13.4708,4.3473
14.1910,-13.4949,4.0623
14.2486,-13.5174,3.7758
14.3021,-13.5383,3.4879
14.3514,-13.5576,3.1987
14.3964,-13.5752,2.9083
14.4372,-13.5912,2.6169
14.4737,-13.6055,2.3245
14.5059,-13.6181,2.0313
14.5337,-13.6291,1.7373
14.5572,-13.6384,1.4426
14.5763,-13.6461,1.1474
14.5910,-13.6520,0.8518
14.6013,-13.6563,0.5559
14.6071,-13.6589,0.2598
14.6086,-13.6598,-0.0364
14.6056,-13.6589,-0.3326
14.5982,-13.6565,-0.6287
14.5863,-13.6523,-0.9245
14.5701,-13.6464,-1.2200
14.5495,-13.6388,-1.5151
14.5244,-13.6296,-1.8095
14.4951,-13.6187,-2.1034
14.4614,-13.6061,-2.3964
14.4233,-13.5919,-2.6885
14.3810,-13.5760,-2.9797
14.3345,-13.5585,-3.2697
14.2837,-13.5393,-3.5585
14.2288,-13.5185,-3.8461
14.1697,-13.4961,-4.1322
14.1065,-13.4721,-4.4168
14.0393,-13.4465,-4.6998
13.9682,-13.4194,-4.9811
13.8930,-13.3907,-5.2606
13.8141,-13.3604,-5.5382
13.7313,-13.3286,-5.8138
13.6447,-13.2954,-6.0873
13.5545,-13.2606,-6.3586
13.4607,-13.2244,-6.6277
13.3633,-13.1867,-6.8945
13.2625,-13.1476,-7.1588
13.1583,-13.1071,-7.4206
13.0507,-13.0652,-7.6798
12.9400,-13.0220,-7.9364
12.8261,-12.9774,-8.1903
12.7092,-12.9315,-8.4413
12.5892,-12.8843,-8.6895
12.4665,-12.8359,-8.9347
12.3409,-12.7862,-9.1769
12.2126,-12.7353,-9.4161
12.0818,-12.6833,-9.6522
11.9485,-12.6301,-9.8851
11.8128,-12.5758,-10.1148
11.6748,-12.5204,-10.3412
11.5346,-12.4639,-10.5643
11.3923,-12.4065,-10.7840
11.2481,-12.3480,-11.0004
11.1020,-12.2885,-11.2133
10.9542,-12.2282,-11.4228
10.8047,-12.1669,-11.6287
10.6536,-12.1047,-11.8312
10.5012,-12.0417,-12.0300
10.3475,-11.9779,-12.2254
10.1925,-11.9134,-12.4171
10.0365,-11.8480,-12.6053
9.8795,-11.7820,-12.7898
9.7217,-11.7153,-12.9708
9.5631,-11.6480,-13.1481
9.4039,-11.5800,-13.3217
9.2442,-11.5115,-13.4918
9.0842,-11.4425,-13.6582
8.9238,-11.3729,-13.8211
8.7632,-11.3029,-13.9803
8.6027,-11.2325,-14.1360
8.4421,-11.1617,-14.2880
8.2817,-11.0904,-14.4366
8.1216,-11.0189,-14.5816
7.9619,-10.9471,-14.7231
7.8027,-10.8750,-14.8611
7.6441,-10.8027,-14.9957
7.9847,-10.6801,14.9057
8.1460,-10.7514,14.7664
8.3079,-10.8225,14.6237
8.4700,-10.8933,14.4774
8.6325,-10.9637,14.3275
8.7950,-11.0338,14.1740
8.9575,-11.1035,14.0170
9.1200,-11.1727,13.8563
9.2822,-11.2415,13.6919
9.4441,-11.3098,13.5240
9.6056,-11.3775,13.3523
9.7665,-11.4447,13.1770
9.9267,-11.5113,12.9981
10.0862,-11.5773,12.8155
10.2447,-11.6426,12.6292
10.4022,-11.7071,12.4393
10.5586,-11.7710,12.2458
10.7137,-11.8341,12.0487
10.8675,-11.8964,11.8479
11.0197,-11.9579,11.6436
11.1704,-12.0185,11.4358
11.3194,-12.0782,11.2244
11.4666,-12.1370,11.0096
11.6118,-12.1948,10.7913
11.7551,-12.2516,10.5696
11.8961,-12.3075,10.3445
12.0350,-12.3622,10.1161
12.1715,-12.4159,9.8843
12.3055,-12.4685,9.6494
12.4369,-12.5200,9.4113
12.5657,-12.5703,9.1700
12.6918,-12.6194,8.9257
12.8150,-12.6673,8.6784
12.9353,-12.7140,8.4281
13.0526,-12.7593,8.1750
13.1667,-12.8034,7.9190
13.2776,-12.8462,7.6603
13.3852,-12.8876,7.3989
13.4895,-12.9277,7.1350
13.5903,-12.9664,6.8686
13.6876,-13.0036,6.5997
13.7812,-13.0395,6.3285
13.8712,-13.0739,6.0550
13.9574,-13.1068,5.7794
14.0399,-13.1383,5.5017
14.1184,-13.1682,5.2220
14.1930,-13.1966,4.9404
14.2637,-13.2235,4.6571
14.3302,-13.2488,4.3720
14.3927,-13.2726,4.0853
14.4510,-13.2948,3.7972
14.5051,-13.3154,3.5076
14.5550,-13.3344,3.2168
14.6006,-13.3518,2.9248
14.6419,-13.3675,2.6317
14.6788,-13.3816,2.3376
14.7114,-13.3941,2.0427
14.7396,-13.4050,1.7470
14.7633,-13.4142,1.4506
14.7827,-13.4217,1.1537
14.7975,-13.4276,0.8564
14.8079,-13.4318,0.5588
14.8139,-13.4343,0.2610
14.8153,-13.4352,-0.0370
14.8123,-13.4344,-0.3349
14.8048,-13.4320,-0.6327
14.7928,-13.4278,-0.9302
14.7764,-13.4221,-1.2274
14.7555,-13.4146,-1.5242
14.7302,-13.4055,-1.8204
14.7005,-13.3948,-2.1159
14.6663,-13.3824,-2.4106
14.6279,-13.3683,-2.7044
14.5851,-13.3527,-2.9972
14.5379,-13.3354,-3.2889
14.4865,-13.3165,-3.5794
14.4309,-13.2960,-3.8686
14.3711,-13.2739,-4.1563
14.3072,-13.2502,-4.4425
14.2392,-13.2250,-4.7271
14.1671,-13.1982,-5.0100
14.0911,-13.1699,-5.2911
14.0111,-13.1400,-5.5702
13.9273,-13.1087,-5.8473
13.8397,-13.0759,-6.1224
13.7484,-13.0416,-6.3952
13.6534,-13.0058,-6.6658
13.5548,-12.9687,-6.9340
13.4528,-12.9301,-7.1997
13.3472,-12.8902,-7.4630
13.2384,-12.8488,-7.7236
13.1262,-12.8062,-7.9815
13.0109,-12.7622,-8.2367
12.8925,-12.7169,-8.4891
12.7711,-12.6704,-8.7385
12.6468,-12.6226,-8.9850
12.5196,-12.5736,-9.2285
12.3897,-12.5234,-9.4689
12.2572,-12.4720,-9.7061
12.1222,-12.4196,-9.9402
11.9848,-12.3660,-10.1710
11.8450,-12.3113,-10.3985
11.7030,-12.2556,-10.6226
11.5589,-12.1989,-10.8434
11.4128,-12.1412,-11.0607
11.2648,-12.0825,-11.2746
11.1150,-12.0230,-11.4850
10.9636,-11.9625,-11.6919
10.8106,-11.9012,-11.8952
10.6561,-11.8390,-12.0949
10.5003,-11.7760,-12.2910
10.3433,-11.7123,-12.4835
10.1852,-11.6479,-12.6724
10.0261,-11.5827,-12.8576
9.8661,-11.5169,-13.0392
9.7054,-11.4504,-13.2171
9.5441,-11.3834,-13.3914
9.3822,-11.3158,-13.5620
9.2199,-11.2476,-13.7290
9.0573,-11.1790,-13.8923
8.8945,-11.1099,-14.0520
8.7316,-11.0404,-14.2081
8.5688,-10.9705,-14.3605
8.4062,-10.9002,-14.5094
8.2438,-10.8296,-14.6547
8.0818,-10.7587,-14.7965
7.9203,-10.6875,-14.9347
7.7593,-10.6161,-15.0695
8.1019,-10.4893,14.9778
8.2655,-10.5596,14.8383
8.4296,-10.6297,14.6952
8.5940,-10.6995,14.5486
8.7587,-10.7690,14.3984
8.9235,-10.8381,14.2445
9.0882,-10.9068,14.0871
9.2529,-10.9751,13.9259
9.4173,-11.0430,13.7611
9.5814,-11.1103,13.5926
9.7451,-11.1771,13.4204
9.9081,-11.2434,13.2445
10.0705,-11.3091,13.0649
10.2320,-11.3741,12.8816
10.3926,-11.4385,12.6947
10.5522,-11.5022,12.5040
10.7106,-11.5652,12.3098
10.8677,-11.6274,12.1118
11.0235,-11.6888,11.9103
11.1777,-11.7494,11.7051
11.3303,-11.8092,11.4964
11.4812,-11.8681,11.2841
11.6302,-11.9261,11.0683
11.7773,-11.9831,10.8490
11.9223,-12.0391,10.6262
12.0652,-12.0942,10.4001
12.2058,-12.1482,10.1706
12.3439,-12.2012,9.9378
12.4796,-12.2530,9.7017
12.6127,-12.3038,9.4624
12.7431,-12.3534,9.2199
12.8707,-12.4018,8.9744
12.9955,-12.4490,8.7258
13.1172,-12.4950,8.4743
13.2359,-12.5398,8.2198
13.3514,-12.5832,7.9625
13.4637,-12.6254,7.7025
13.5726,-12.6663,7.4397
13.6782,-12.7058,7.1744
13.7802,-12.7439,6.9065
13.8786,-12.7806,6.6362
13.9734,-12.8160,6.3636
14.0645,-12.8499,6.0886
14.1518,-12.8823,5.8115
14.2352,-12.9133,5.5322
14.3147,-12.9429,5.2510
14.3902,-12.9709,4.9679
14.4616,-12.9974,4.6830
14.5290,-13.0223,4.3963
14.5922,-13.0458,4.1081
14.6512,-13.0676,3.8183
14.7060,-13.0880,3.5271
14.7565,-13.1067,3.2347
14.8026,-13.1238,2.9410
14.8444,-13.1394,2.6462
14.8818,-13.1533,2.3505
14.9147,-13.1656,2.0539
14.9432,-13.1763,1.7565
14.9673,-13.1854,1.4585
14.9868,-13.1928,1.1599
15.0019,-13.1986,0.8609
15.0124,-13.2027,0.5616
15.0184,-13.2053,0.2621
15.0199,-13.2061,-0.0375
15.0168,-13.2054,-0.3371
15.0092,-13.2029,-0.6366
14.9971,-13.1989,-0.9359
14.9805,-13.1932,-1.2348
14.9594,-13.1858,-1.5332
14.9338,-13.1769,-1.8310
14.9037,-13.1663,-2.1282
14.8692,-13.1541,-2.4246
14.8302,-13.1403,-2.7201
14.7869,-13.1248,-3.0145
14.7392,-13.1078,-3.3079
14.6872,-13.0891,-3.6000
14.6310,-13.0689,-3.8908
14.5704,-13.0472,-4.1801
14.5058,-13.0238,-4.4679
14.4369,-12.9990,-4.7541
